filename,file_size_kb,image_shape,laplacian_variance,edge_density,blur_detected,blur_intensity,local_variance,high_freq_ratio,noise_reduction_detected,smoothness_score,rms_contrast,dynamic_range,bimodal_score,enhancement_detected,contrast_score,overall_preprocessing_score
096_jpg.rf.9ae34d81dc652e2a1b34c3e744806664.jpg,243.1923828125,"(1050, 810, 3)",14461.394042876687,0.16388712522045856,False,0,889.41064,0.1827051520659181,False,0,82.21179789410066,255,1,True,1.0,0.3333333333333333
099_jpg.rf.520d9d2b6c58f975d5a1cc3808676205.jpg,314.3193359375,"(1050, 810, 3)",24896.90475288826,0.21085479129923573,False,0,1380.345,0.20151925100814394,False,0,86.17615766366846,255,1,True,1.0,0.3333333333333333
099_jpg.rf.93b6a7c53f639c56abf9352ffa5ccea7.jpg,143.41015625,"(1056, 816, 3)",6265.991502803773,0.10520531602792632,False,0,701.1154,0.10630993646692516,False,0,45.48064264248031,255,0,True,0.568508033031004,0.18950267767700132
099_jpg.rf.e07b476a60478818f07bfe128313e972.jpg,155.46484375,"(1000, 774, 3)",5892.065282486222,0.13315245478036175,False,0,507.09998,0.14233367685518783,False,0,80.08406501397356,255,1,True,1.0,0.3333333333333333
101_jpg.rf.93cf9e11b75522aa4c30059f407843c8.jpg,94.4892578125,"(1122, 793, 3)",2777.8254468129107,0.07629817948043599,False,0,337.95032,0.09450386214764234,False,0,35.113357742167366,255,0,False,0.4389169717770921,0.1463056572590307
101_jpg.rf.de922227c0fcaacacf636efd964fc2f3.jpg,251.0947265625,"(1002, 708, 3)",24677.21921951196,0.19583291045028586,False,0,1322.2152,0.20780443538781745,False,0,72.33685883661296,255,1,True,0.9042107354576621,0.30140357848588734
101_jpg.rf.ffee8daf9cf50503713498170db1e5c2.jpg,167.6044921875,"(1110, 784, 3)",7136.112292569789,0.11198175216032359,False,0,490.2164,0.16339201514772428,False,0,90.81655504777731,255,1,True,1.0,0.3333333333333333
103_jpg.rf.1560cc90e63baf6f9f7b81a84aedf75c.jpg,95.6123046875,"(1122, 793, 3)",2813.6172750425403,0.07551930550966231,False,0,346.05103,0.09242867987722585,False,0,36.9761812036671,255,0,False,0.4622022650458388,0.15406742168194626
103_jpg.rf.4dcf1dabab987c89b088650dbb2ed980.jpg,241.47265625,"(958, 676, 3)",27872.418524459903,0.2046206964707045,False,0,1461.3418,0.21043666030187483,False,0,74.66489547190501,255,1,True,0.9333111933988126,0.31110373113293754
103_jpg.rf.5837fc24cbce73a1609b06d63e38b6e4.jpg,89.7822265625,"(924, 652, 3)",3761.142056710838,0.09179713435848405,False,0,344.19336,0.131232591767488,False,0,79.00327036597653,255,1,True,0.9875408795747067,0.3291802931915689
115_jpg.rf.02b7c1dcf70ef3cf137a7dd2d6cc2f07.jpg,205.404296875,"(970, 686, 3)",17764.099872762592,0.16937873824050975,False,0,1031.9977,0.19070855322785105,False,0,84.47939232471228,255,1,True,1.0,0.3333333333333333
115_jpg.rf.6bf6f7f6c1feb27e45082ea5748d0ae0.jpg,95.6279296875,"(1122, 793, 3)",2811.8618347258657,0.07559348398306932,False,0,345.29758,0.09266775946604651,False,0,36.83267988161889,255,0,False,0.4604084985202361,0.15346949950674535
115_jpg.rf.faa23269d10ee2d6d2bc124468a81361.jpg,163.16796875,"(990, 700, 3)",10053.251870637732,0.12503318903318902,False,0,669.6203,0.17011365334685571,False,0,88.31527310268359,255,1,True,1.0,0.3333333333333333
119_jpg.rf.be36be7f9dc71d79a87ece8d6efdee6b.jpg,139.0537109375,"(964, 682, 3)",8475.700064936733,0.12036693396283812,False,0,562.4279,0.16566920618514397,False,0,95.75761766561374,255,1,True,1.0,0.3333333333333333
119_jpg.rf.d5af8c4428df5880010633ae154217cd.jpg,95.2529296875,"(1122, 793, 3)",2801.5260782290675,0.07565754721010266,False,0,344.158,0.09260214478655517,False,0,36.57449950257662,255,0,False,0.45718124378220776,0.1523937479274026
119_jpg.rf.f4ac4cebd09e458d09a35158d29fe3f5.jpg,210.9462890625,"(1116, 788, 3)",11351.444994822248,0.13248003202154177,False,0,692.52783,0.18193189129337722,False,0,85.23376367136393,255,1,True,1.0,0.3333333333333333
123_jpg.rf.107729b5d4e407a21f851d5c8e15fed3.jpg,145.0615234375,"(854, 602, 3)",14748.713621257617,0.15338022361060322,False,0,876.883,0.1824620074187979,False,0,89.84004834116286,255,1,True,1.0,0.3333333333333333
123_jpg.rf.69400183a7253c5f70e862c6690d1b2a.jpg,95.759765625,"(1122, 793, 3)",2819.608755757261,0.07546198578021143,False,0,346.25073,0.09273170146336097,False,0,37.089112025414586,255,0,False,0.46361390031768235,0.1545379667725608
123_jpg.rf.dd12581c5f7c494e88ff0762c5a0b35e.jpg,302.0595703125,"(1104, 780, 3)",24604.891613284595,0.18936385172798217,False,0,1310.2133,0.20627065164589145,False,0,89.9115848686742,255,1,True,1.0,0.3333333333333333
131_jpg.rf.293983409240bf696738feacf998a84c.jpg,95.515625,"(1122, 793, 3)",2805.281725346335,0.07558112090416816,False,0,344.77698,0.09251805335217579,False,0,36.70063035365494,255,0,False,0.4587578794206867,0.1529192931402289
131_jpg.rf.7065026b37e81c92cd17e0c8691ce79a.jpg,77.0146484375,"(952, 672, 3)",1123.8727286641936,0.09026110444177671,False,0,260.622,0.03653261162551175,False,0,76.80916787484254,255,1,True,0.9601145984355318,0.3200381994785106
131_jpg.rf.c2831d7aa9e0b3c9099a3dee7ae9e2c7.jpg,165.8515625,"(1058, 748, 3)",8985.672618093535,0.11999989891127442,False,0,606.3037,0.16917235555566415,False,0,79.0827088293797,255,1,True,0.9885338603672462,0.3295112867890821
135_jpg.rf.1a4a3816dccce9dabefcd14fd2f2927d.jpg,260.009765625,"(1082, 764, 3)",18897.01516088733,0.16917115870358362,False,0,1056.0815,0.19672549292718705,False,0,89.84680575757831,255,1,True,1.0,0.3333333333333333
